"id","bal","block","x","cond","trial","y","c2","task","cycle","dim1","dim2","cor","error","res","time","valence_current_group","valence_previous_group","switch","prev_error","mean_rt","sd_rt","rt_z"
"916",0,"5",0,"0",30,0,0,"2","3","3","2","2",0,"2",605,2,2,0,0,1273.3829787234,1456.07861638556,-0.459029458438542
"916",0,"5",0,"0",31,0,0,"1","1","3","4","3",0,"3",781,1,2,1,0,1487.73469387755,1782.19232706413,-0.396553549886381
"916",0,"5",0,"0",32,0,0,"1","2","2","4","2",0,"2",501,1,2,0,0,761.46,737.859292210948,-0.352994131468547
"916",0,"5",0,"0",33,0,0,"1","3","2","4","2",1,"3",517,1,2,0,0,1005.02083333333,1479.60560428703,-0.329831701042045
"916",0,"5",0,"0",34,0,0,"2","1","4","3","3",0,"3",3789,1,1,1,1,1937.75555555556,1887.33100574661,0.980879580109535
"916",0,"5",0,"0",35,0,0,"2","2","4","3","3",0,"3",508,1,1,0,0,951.911111111111,1655.97304301487,-0.268066628852198
"916",0,"5",0,"0",36,0,0,"2","3","4","2","2",0,"2",341,1,1,0,0,1011.24444444444,1614.6626463804,-0.415098748922529
"916",0,"5",0,"0",37,0,0,"1","1","1","4","1",0,"1",381,1,1,1,0,1937.75555555556,1887.33100574661,-0.824845006422027
"916",0,"5",0,"0",38,0,0,"1","2","2","4","2",0,"2",469,1,1,0,0,951.911111111111,1655.97304301487,-0.291617736863592
"916",0,"5",0,"0",39,0,0,"1","3","3","4","3",0,"3",341,1,1,0,0,1011.24444444444,1614.6626463804,-0.415098748922529
"916",0,"5",0,"0",40,0,0,"2","1","4","2","2",0,"2",2821,1,1,1,0,1937.75555555556,1887.33100574661,0.467985976892824
"916",0,"5",0,"0",41,0,0,"2","2","4","1","1",0,"1",580,1,1,0,0,951.911111111111,1655.97304301487,-0.224587660215778
"916",0,"5",0,"0",42,0,0,"2","3","4","1","1",0,"1",557,1,1,0,0,1011.24444444444,1614.6626463804,-0.281324675134293
"916",0,"5",0,"0",43,0,0,"1","1","1","2","1",0,"1",405,2,1,1,0,1557.82222222222,1189.8531859185,-0.968877703455749
"916",0,"5",0,"0",44,0,0,"1","2","1","3","1",0,"1",637,2,1,0,0,903.886363636364,694.380139033472,-0.384351954547333
"916",0,"5",0,"0",45,0,0,"1","3","2","3","2",0,"2",853,2,1,0,0,932.5,942.942564980001,-0.0843105433486144
"916",0,"5",0,"0",46,0,0,"2","1","3","1","1",0,"1",1684,2,2,1,0,1802.08510638298,1332.18044263151,-0.088640474371265
"916",0,"5",0,"0",47,0,0,"2","2","2","3","3",0,"3",804,2,2,0,0,1167.14893617021,1118.29600535666,-0.324734179886829
"916",0,"5",0,"0",48,0,0,"2","3","1","3","3",0,"3",1341,2,2,0,0,1273.3829787234,1456.07861638556,0.0464377544699079
"916",0,"5",0,"0",49,0,0,"1","1","3","4","3",0,"3",1037,1,2,1,0,1487.73469387755,1782.19232706413,-0.252910242644834
"916",0,"5",0,"0",50,0,0,"1","2","1","4","1",0,"1",789,1,2,0,0,761.46,737.859292210948,0.0373241894365498
"916",0,"5",0,"0",51,0,0,"1","3","1","4","1",0,"1",477,1,2,0,0,1005.02083333333,1479.60560428703,-0.356865932248052
"916",0,"5",0,"0",52,0,0,"2","1","2","1","1",0,"1",1021,2,1,1,0,1557.82222222222,1189.8531859185,-0.451166772989582
"916",0,"5",0,"0",53,0,0,"2","2","3","2","2",0,"2",2772,2,1,0,0,903.886363636364,694.380139033472,2.69033276061714
"916",0,"5",0,"0",54,0,0,"2","3","1","3","3",0,"3",581,2,1,0,0,932.5,942.942564980001,-0.372769257698591
"916",0,"5",0,"0",55,0,0,"1","1","2","4","2",0,"2",789,1,2,1,0,1487.73469387755,1782.19232706413,-0.392064696535083
"916",0,"5",0,"0",56,0,0,"1","2","2","4","2",0,"2",437,1,2,0,0,761.46,737.859292210948,-0.439731536114124
"916",0,"5",0,"0",57,0,0,"1","3","3","4","3",0,"3",3925,1,2,0,0,1005.02083333333,1479.60560428703,1.97348479770979
"916",0,"5",0,"0",58,0,0,"2","1","4","2","2",0,"2",2980,1,1,1,0,1937.75555555556,1887.33100574661,0.55223193031375
"916",0,"5",0,"0",59,0,0,"2","2","4","2","2",0,"2",532,1,1,0,0,951.911111111111,1655.97304301487,-0.253573639306725
"916",0,"5",0,"0",60,0,0,"2","3","4","3","3",0,"3",565,1,1,0,0,1011.24444444444,1614.6626463804,-0.276370079808803
"916",0,"5",0,"0",61,0,0,"1","1","1","4","1",0,"1",3173,1,1,1,0,1937.75555555556,1887.33100574661,0.654492741698901
"916",0,"5",0,"0",62,0,0,"1","2","3","4","3",1,"2",453,1,1,0,0,951.911111111111,1655.97304301487,-0.301279729893907
"916",0,"5",0,"0",63,0,0,"1","3","3","4","3",0,"3",597,1,1,0,1,1011.24444444444,1614.6626463804,-0.256551698506842
"916",0,"5",0,"0",64,0,0,"2","1","3","1","1",0,"1",821,2,1,1,0,1557.82222222222,1189.8531859185,-0.619254737426649
"916",0,"5",0,"0",65,0,0,"2","2","2","1","1",0,"1",1853,2,1,0,0,903.886363636364,694.380139033472,1.36685020640817
"916",0,"5",0,"0",66,0,0,"2","3","3","1","1",0,"1",492,2,1,0,0,932.5,942.942564980001,-0.46715464584987
"916",0,"5",0,"0",67,0,0,"1","1","2","4","2",0,"2",717,1,2,1,0,1487.73469387755,1782.19232706413,-0.432464376696768
"916",0,"5",0,"0",68,0,0,"1","2","1","4","1",0,"1",636,1,2,0,0,761.46,737.859292210948,-0.170032418544283
"916",0,"5",0,"0",70,0,0,"2","1","1","3","3",0,"3",2466,2,1,1,0,1557.82222222222,1189.8531859185,0.76326877006823
"916",0,"5",0,"0",71,0,0,"2","2","2","3","3",0,"3",1869,2,1,0,0,903.886363636364,694.380139033472,1.38989234010496
"916",0,"5",0,"0",72,0,0,"2","3","2","1","1",0,"1",533,2,1,0,0,932.5,942.942564980001,-0.423673736701527
"916",0,"5",0,"0",73,0,0,"1","1","1","2","1",0,"1",1461,2,2,1,0,1802.08510638298,1332.18044263151,-0.256035215251487
"916",0,"5",0,"0",74,0,0,"1","2","3","1","3",0,"3",3173,2,2,0,0,1167.14893617021,1118.29600535666,1.79366737806602
"916",0,"5",0,"0",75,0,0,"1","3","2","3","2",0,"2",589,2,2,0,0,1273.3829787234,1456.07861638556,-0.470017876110465
"916",0,"5",0,"0",76,0,0,"2","1","1","2","2",0,"2",2509,2,2,1,0,1802.08510638298,1332.18044263151,0.53064500197933
"916",0,"5",0,"0",77,0,0,"2","2","3","1","1",0,"1",412,2,2,0,0,1167.14893617021,1118.29600535666,-0.675267489602961
"916",0,"5",0,"0",78,0,0,"2","3","1","3","3",0,"3",596,2,2,0,0,1273.3829787234,1456.07861638556,-0.465210443378998
"916",0,"5",0,"0",79,0,0,"1","1","1","4","1",0,"1",500,1,2,1,0,1487.73469387755,1782.19232706413,-0.554224523850735
"916",0,"5",0,"0",80,0,0,"1","2","1","4","1",0,"1",405,1,2,0,0,761.46,737.859292210948,-0.483100238436912
"916",0,"5",0,"0",81,0,0,"1","3","1","4","1",0,"1",341,1,2,0,0,1005.02083333333,1479.60560428703,-0.448782318348477
"916",0,"5",0,"0",82,0,0,"2","1","2","3","3",0,"3",380,2,1,1,0,1557.82222222222,1189.8531859185,-0.989888699010382
"916",0,"5",0,"0",83,0,0,"2","2","1","2","2",0,"2",493,2,1,0,0,903.886363636364,694.380139033472,-0.59173115781838
"916",0,"5",0,"0",84,0,0,"2","3","2","1","1",0,"1",476,2,1,0,0,932.5,942.942564980001,-0.484122805517515
"916",0,"5",0,"0",85,0,0,"1","1","2","4","2",0,"2",605,1,2,1,0,1487.73469387755,1782.19232706413,-0.495308323614944
"916",0,"5",0,"0",86,0,0,"1","2","3","4","3",0,"3",605,1,2,0,0,761.46,737.859292210948,-0.212045848919484
"916",0,"5",0,"0",87,0,0,"1","3","1","4","1",0,"1",612,1,2,0,0,1005.02083333333,1479.60560428703,-0.265625401927777
"916",0,"5",0,"0",88,0,0,"2","1","4","1","1",0,"1",485,1,1,1,0,1937.75555555556,1887.33100574661,-0.769740735002049
"916",0,"5",0,"0",89,0,0,"2","2","4","3","3",0,"3",589,1,1,0,0,951.911111111111,1655.97304301487,-0.219152789136226
"916",0,"5",0,"0",90,0,0,"2","3","4","3","3",0,"3",581,1,1,0,0,1011.24444444444,1614.6626463804,-0.266460889157822
"916",0,"5",0,"0",91,0,0,"1","1","1","2","1",0,"1",453,2,1,1,0,1557.82222222222,1189.8531859185,-0.928536591990853
"916",0,"5",0,"0",92,0,0,"1","2","1","3","1",0,"1",444,2,1,0,0,903.886363636364,694.380139033472,-0.662297692264777
"916",0,"5",0,"0",93,0,0,"1","3","2","3","2",0,"2",565,2,1,0,0,932.5,942.942564980001,-0.389737417366236
"916",0,"5",0,"0",94,0,0,"2","1","2","1","1",0,"1",853,2,2,1,0,1802.08510638298,1332.18044263151,-0.712429845095319
"916",0,"5",0,"0",95,0,0,"2","2","2","3","3",0,"3",1981,2,2,0,0,1167.14893617021,1118.29600535666,0.727759966888393
"916",0,"5",0,"0",96,0,0,"2","3","3","2","2",0,"2",1388,2,2,0,0,1273.3829787234,1456.07861638556,0.0787162313811812
"916",0,"5",0,"0",97,0,0,"1","1","3","4","3",0,"3",820,1,2,1,0,1487.73469387755,1782.19232706413,-0.374670389798802
"916",0,"5",0,"0",98,0,0,"1","2","3","4","3",0,"3",557,1,2,0,0,761.46,737.859292210948,-0.277098902403667
"916",0,"5",0,"0",99,0,0,"1","3","1","4","1",0,"1",565,1,2,0,0,1005.02083333333,1479.60560428703,-0.297390623594836
"916",0,"5",0,"0",100,0,0,"2","1","1","3","3",0,"3",1037,2,1,1,0,1557.82222222222,1189.8531859185,-0.437719735834616
"916",0,"5",0,"0",101,0,0,"2","2","3","2","2",0,"2",524,2,1,0,0,903.886363636364,694.380139033472,-0.547087023780862
"916",0,"5",0,"0",102,0,0,"2","3","3","1","1",0,"1",381,2,1,0,0,932.5,942.942564980001,-0.584871253544161
"916",0,"5",0,"0",103,0,0,"1","1","3","4","3",0,"3",1957,1,2,1,0,1487.73469387755,1782.19232706413,0.263307892754474
"916",0,"5",0,"0",104,0,0,"1","2","2","4","2",0,"2",828,1,2,0,0,761.46,737.859292210948,0.0901797953924483
"916",0,"5",0,"0",105,0,0,"1","3","1","4","1",0,"1",341,1,2,0,0,1005.02083333333,1479.60560428703,-0.448782318348477
"916",0,"5",0,"0",106,0,0,"2","1","3","1","1",0,"1",541,2,1,1,0,1557.82222222222,1189.8531859185,-0.854577887638543
"916",0,"5",0,"0",107,0,0,"2","2","1","3","3",0,"3",613,2,1,0,0,903.886363636364,694.380139033472,-0.418915155092507
"916",0,"5",0,"0",108,0,0,"2","3","3","1","1",0,"1",532,2,1,0,0,932.5,942.942564980001,-0.424734246680755
"916",0,"5",0,"0",109,0,0,"1","1","2","3","2",0,"2",1701,2,2,1,0,1802.08510638298,1332.18044263151,-0.0758794403131316
"916",0,"5",0,"0",110,0,0,"1","2","2","1","2",0,"2",428,2,2,0,0,1167.14893617021,1118.29600535666,-0.660960007573731
"916",0,"5",0,"0",111,0,0,"1","3","3","2","3",0,"3",661,2,2,0,0,1273.3829787234,1456.07861638556,-0.420569996586812
"916",0,"5",0,"0",112,0,0,"2","1","3","1","1",0,"1",4748,2,2,1,0,1802.08510638298,1332.18044263151,2.21134825234173
"916",0,"5",0,"0",113,0,0,"2","2","1","3","3",0,"3",724,2,2,0,0,1167.14893617021,1118.29600535666,-0.396271590032978
"916",0,"5",0,"0",114,0,0,"2","3","2","1","1",0,"1",749,2,2,0,0,1273.3829787234,1456.07861638556,-0.360133699391236
"916",0,"5",0,"0",115,0,0,"1","1","2","1","2",0,"2",773,2,2,1,0,1802.08510638298,1332.18044263151,-0.772481770074771
"916",0,"5",0,"0",116,0,0,"1","2","3","2","3",0,"3",716,2,2,0,0,1167.14893617021,1118.29600535666,-0.403425331047593
"916",0,"5",0,"0",117,0,0,"1","3","1","3","1",1,"2",917,2,2,0,0,1273.3829787234,1456.07861638556,-0.244755313836047
"916",0,"5",0,"0",118,0,0,"2","1","3","1","1",0,"1",2173,2,2,1,1,1802.08510638298,1332.18044263151,0.278426917065633
"916",0,"5",0,"0",119,0,0,"2","2","3","2","2",1,"3",397,2,2,0,0,1167.14893617021,1118.29600535666,-0.688680754005364
"916",0,"5",0,"0",120,0,0,"2","3","1","3","3",0,"3",1189,2,2,0,1,1273.3829787234,1456.07861638556,-0.0579522134133589
"917",1,"1",0,"0",4,0,0,"2","1","4","2","2",0,"2",645,1,1,1,0,582.74,146.010037396092,0.4264090408463
"917",1,"1",0,"0",5,0,0,"2","2","4","1","1",0,"1",541,1,1,0,0,498.711111111111,97.8081661914657,0.432365624830402
"917",1,"1",0,"0",6,0,0,"2","3","4","1","1",0,"1",557,1,1,0,0,535,99.7270694049164,0.220602090598638
"917",1,"1",0,"0",7,0,0,"1","1","2","3","2",0,"2",532,2,1,1,0,701.884615384615,341.670673559259,-0.497217433427604
"917",1,"1",0,"0",8,0,0,"1","2","1","3","1",0,"1",405,2,1,0,0,548.765957446809,105.525643445595,-1.362379349252
"917",1,"1",0,"0",9,0,0,"1","3","1","3","1",1,"2",557,2,1,0,0,519.782608695652,78.8455347973994,0.472029156755436
"917",1,"1",0,"0",10,0,0,"2","1","1","2","2",0,"2",901,2,2,1,1,700.333333333333,314.045827243725,0.638972561513875
"917",1,"1",0,"0",11,0,0,"2","2","1","2","2",0,"2",493,2,2,0,0,596.241379310345,242.192759000585,-0.426277729096334
"917",1,"1",0,"0",12,0,0,"2","3","3","2","2",0,"2",445,2,2,0,0,520.54054054054,121.25698023312,-0.622978903113963
"917",1,"1",0,"0",13,0,0,"1","1","1","4","1",0,"1",581,1,2,1,0,700.673913043478,346.675964897599,-0.345203951704086
"917",1,"1",0,"0",14,0,0,"1","2","1","4","1",0,"1",508,1,2,0,0,540.522727272727,87.8170637220415,-0.37034633013543
"917",1,"1",0,"0",15,0,0,"1","3","3","4","3",0,"3",637,1,2,0,0,534.282608695652,109.876023679919,0.934848093916967
"917",1,"1",0,"0",16,0,0,"2","1","4","1","1",0,"1",533,1,1,1,0,582.74,146.010037396092,-0.340661511270398
"917",1,"1",0,"0",17,0,0,"2","2","4","3","3",0,"3",517,1,1,0,0,498.711111111111,97.8081661914657,0.186987340638687
"917",1,"1",0,"0",18,0,0,"2","3","4","1","1",0,"1",461,1,1,0,0,535,99.7270694049164,-0.742025213831781
"917",1,"1",0,"0",19,0,0,"1","1","3","1","3",0,"3",725,2,1,1,0,701.884615384615,341.670673559259,0.0676539908286146
"917",1,"1",0,"0",20,0,0,"1","2","3","2","3",1,"2",557,2,1,0,0,548.765957446809,105.525643445595,0.0780288305698567
"917",1,"1",0,"0",21,0,0,"1","3","2","1","2",0,"2",733,2,1,0,1,519.782608695652,78.8455347973994,2.70424180458955
"917",1,"1",0,"0",22,0,0,"2","1","4","2","2",0,"2",932,1,2,1,0,700.673913043478,346.675964897599,0.66726889193155
"917",1,"1",0,"0",23,0,0,"2","2","4","3","3",0,"3",493,1,2,0,0,540.522727272727,87.8170637220415,-0.541155958290135
"917",1,"1",0,"0",24,0,0,"2","3","4","2","2",0,"2",613,1,2,0,0,534.282608695652,109.876023679919,0.716420094830336
"917",1,"1",0,"0",25,0,0,"1","1","2","4","2",0,"2",597,1,1,1,0,582.74,146.010037396092,0.0976645185105724
"917",1,"1",0,"0",26,0,0,"1","2","1","4","1",0,"1",669,1,1,0,0,498.711111111111,97.8081661914657,1.74104980718622
"917",1,"1",0,"0",28,0,0,"2","1","4","2","2",0,"2",589,1,1,1,0,582.74,146.010037396092,0.0428737647879511
"917",1,"1",0,"0",29,0,0,"2","2","4","2","2",0,"2",341,1,1,0,0,498.711111111111,97.8081661914657,-1.61245341010056
"917",1,"1",0,"0",30,0,0,"2","3","4","1","1",0,"1",476,1,1,0,0,535,99.7270694049164,-0.591614697514528
"917",1,"1",0,"0",31,0,0,"1","1","2","3","2",0,"2",573,2,1,1,0,701.884615384615,341.670673559259,-0.377218840709962
"917",1,"1",0,"0",32,0,0,"1","2","1","2","1",0,"1",541,2,1,0,0,548.765957446809,105.525643445595,-0.0735930830956021
"917",1,"1",0,"0",33,0,0,"1","3","2","3","2",0,"2",628,2,1,0,0,519.782608695652,78.8455347973994,1.37252403173397
"917",1,"1",0,"0",34,0,0,"2","1","1","3","3",0,"3",749,2,2,1,0,700.333333333333,314.045827243725,0.154966767410342
"917",1,"1",0,"0",35,0,0,"2","2","1","2","2",0,"2",405,2,2,0,0,596.241379310345,242.192759000585,-0.789624677878513
"917",1,"1",0,"0",36,0,0,"2","3","3","1","1",0,"1",485,2,2,0,0,520.54054054054,121.25698023312,-0.293100986617124
"917",1,"1",0,"0",37,0,0,"1","1","3","1","3",1,"1",461,2,2,1,0,700.333333333333,314.045827243725,-0.762096842470037
"917",1,"1",0,"0",38,0,0,"1","2","3","1","3",0,"3",701,2,2,0,1,596.241379310345,242.192759000585,0.432542331661543
"917",1,"1",0,"0",39,0,0,"1","3","3","2","3",0,"3",645,2,2,0,0,520.54054054054,121.25698023312,1.02641067937023
"917",1,"1",0,"0",40,0,0,"2","1","2","1","1",0,"1",549,2,2,1,0,700.333333333333,314.045827243725,-0.481882961673255
"917",1,"1",0,"0",41,0,0,"2","2","1","2","2",0,"2",540,2,2,0,0,596.241379310345,242.192759000585,-0.232217426905852
"917",1,"1",0,"0",42,0,0,"2","3","2","3","3",0,"3",461,2,2,0,0,520.54054054054,121.25698023312,-0.491027736515227
"917",1,"1",0,"0",43,0,0,"1","1","2","4","2",1,"3",493,1,2,1,0,700.673913043478,346.675964897599,-0.59904329711701
"917",1,"1",0,"0",44,0,0,"1","2","2","4","2",0,"2",549,1,2,0,1,540.522727272727,87.8170637220415,0.096533320154099
"917",1,"1",0,"0",45,0,0,"1","3","1","4","1",0,"1",613,1,2,0,0,534.282608695652,109.876023679919,0.716420094830336
"917",1,"1",0,"0",47,0,0,"2","2","4","3","3",0,"3",453,1,1,0,0,498.711111111111,97.8081661914657,-0.467354750539221
"917",1,"1",0,"0",48,0,0,"2","3","4","1","1",0,"1",540,1,1,0,0,535,99.7270694049164,0.0501368387724176
"917",1,"1",0,"0",49,0,0,"1","1","3","4","3",0,"3",645,1,1,1,0,582.74,146.010037396092,0.4264090408463
"917",1,"1",0,"0",50,0,0,"1","2","3","4","3",0,"3",580,1,1,0,0,498.711111111111,97.8081661914657,0.83110533664194
"917",1,"1",0,"0",51,0,0,"1","3","2","4","2",0,"2",485,1,1,0,0,535,99.7270694049164,-0.501368387724176
"917",1,"1",0,"0",52,0,0,"2","1","2","3","3",0,"3",837,2,1,1,0,701.884615384615,341.670673559259,0.395455024593881
"917",1,"1",0,"0",53,0,0,"2","2","2","1","1",0,"1",717,2,1,0,0,548.765957446809,105.525643445595,1.59424796722445
"917",1,"1",0,"0",54,0,0,"2","3","1","2","2",0,"2",605,2,1,0,0,519.782608695652,78.8455347973994,1.08081442434656
"917",1,"1",0,"0",55,0,0,"1","1","3","4","3",0,"3",597,1,2,1,0,700.673913043478,346.675964897599,-0.299051343447191
"917",1,"1",0,"0",56,0,0,"1","2","1","4","1",0,"1",621,1,2,0,0,540.522727272727,87.8170637220415,0.916419535296686
"917",1,"1",0,"0",57,0,0,"1","3","2","4","2",0,"2",461,1,2,0,0,534.282608695652,109.876023679919,-0.666957232718326
"917",1,"1",0,"0",58,0,0,"2","1","4","3","3",0,"3",453,1,1,1,0,582.74,146.010037396092,-0.888569048496611
"917",1,"1",0,"0",59,0,0,"2","2","4","3","3",0,"3",469,1,1,0,0,498.711111111111,97.8081661914657,-0.303769227744744
"917",1,"1",0,"0",60,0,0,"2","3","4","1","1",0,"1",501,1,1,0,0,535,99.7270694049164,-0.34093050365244
"917",1,"1",0,"0",61,0,0,"1","1","3","4","3",0,"3",461,1,1,1,0,582.74,146.010037396092,-0.83377829477399
"917",1,"1",0,"0",62,0,0,"1","2","1","4","1",0,"1",621,1,1,0,0,498.711111111111,97.8081661914657,1.25029323880279
"917",1,"1",0,"0",63,0,0,"1","3","2","4","2",0,"2",469,1,1,0,0,535,99.7270694049164,-0.661806271795913
"917",1,"1",0,"0",64,0,0,"2","1","4","2","2",0,"2",525,1,1,1,0,582.74,146.010037396092,-0.395452264993019
"917",1,"1",0,"0",65,0,0,"2","2","4","1","1",0,"1",605,1,1,0,0,498.711111111111,97.8081661914657,1.08670771600831
"917",1,"1",0,"0",66,0,0,"2","3","4","1","1",0,"1",525,1,1,0,0,535,99.7270694049164,-0.100273677544835
"917",1,"1",0,"0",67,0,0,"1","1","3","1","3",0,"3",397,2,1,1,0,701.884615384615,341.670673559259,-0.892334750912524
"917",1,"1",0,"0",68,0,0,"1","2","3","2","3",0,"3",477,2,1,0,0,548.765957446809,105.525643445595,-0.680080737757437
"917",1,"1",0,"0",69,0,0,"1","3","1","2","1",0,"1",733,2,1,0,0,519.782608695652,78.8455347973994,2.70424180458955
"917",1,"1",0,"0",70,0,0,"2","1","2","1","1",0,"1",581,2,2,1,0,700.333333333333,314.045827243725,-0.379987005019879
"917",1,"1",0,"0",71,0,0,"2","2","2","3","3",0,"3",773,2,2,0,0,596.241379310345,242.192759000585,0.729826198846962
"917",1,"1",0,"0",72,0,0,"2","3","2","1","1",0,"1",500,2,2,0,0,520.54054054054,121.25698023312,-0.169396767930809
"917",1,"1",0,"0",73,0,0,"1","1","3","4","3",0,"3",397,1,2,1,0,700.673913043478,346.675964897599,-0.87595894665838
"917",1,"1",0,"0",74,0,0,"1","2","3","4","3",1,"1",420,1,2,0,0,540.522727272727,87.8170637220415,-1.37242948197637
"917",1,"1",0,"0",76,0,0,"2","1","2","1","1",0,"1",517,2,1,1,0,701.884615384615,341.670673559259,-0.541119357592595
"917",1,"1",0,"0",77,0,0,"2","2","1","2","2",0,"2",381,2,1,0,0,548.765957446809,105.525643445595,-1.58981221975019
"917",1,"1",0,"0",78,0,0,"2","3","3","1","1",0,"1",492,2,1,0,0,519.782608695652,78.8455347973994,-0.352367559774209
"917",1,"1",0,"0",79,0,0,"1","1","1","4","1",0,"1",661,1,2,1,0,700.673913043478,346.675964897599,-0.114440910419611
"917",1,"1",0,"0",80,0,0,"1","2","3","4","3",0,"3",565,1,2,0,0,540.522727272727,87.8170637220415,0.278730256852452
"917",1,"1",0,"0",81,0,0,"1","3","3","4","3",0,"3",508,1,2,0,0,534.282608695652,109.876023679919,-0.239202401173674
"917",1,"1",0,"0",82,0,0,"2","1","3","1","1",0,"1",525,2,1,1,0,701.884615384615,341.670673559259,-0.517704998037933
"917",1,"1",0,"0",83,0,0,"2","2","2","1","1",0,"1",557,2,1,0,0,548.765957446809,105.525643445595,0.0780288305698567
"917",1,"1",0,"0",84,0,0,"2","3","2","1","1",0,"1",445,2,1,0,0,519.782608695652,78.8455347973994,-0.948469800957184
"917",1,"1",0,"0",85,0,0,"1","1","1","4","1",0,"1",605,1,2,1,0,700.673913043478,346.675964897599,-0.275975039318744
"917",1,"1",0,"0",86,0,0,"1","2","2","4","2",0,"2",516,1,2,0,0,540.522727272727,87.8170637220415,-0.279247861786253
"917",1,"1",0,"0",87,0,0,"1","3","1","4","1",0,"1",549,1,2,0,0,534.282608695652,109.876023679919,0.13394543059932
"917",1,"1",0,"0",88,0,0,"2","1","2","1","1",0,"1",557,2,1,1,0,701.884615384615,341.670673559259,-0.424047559819286
"917",1,"1",0,"0",89,0,0,"2","2","1","2","2",0,"2",541,2,1,0,0,548.765957446809,105.525643445595,-0.0735930830956021
"917",1,"1",0,"0",90,0,0,"2","3","2","1","1",0,"1",533,2,1,0,0,519.782608695652,78.8455347973994,0.167636522959875
"917",1,"1",0,"0",91,0,0,"1","1","2","4","2",1,"1",532,1,2,1,0,700.673913043478,346.675964897599,-0.486546314490828
"917",1,"1",0,"0",93,0,0,"1","3","2","4","2",0,"2",637,1,2,0,0,534.282608695652,109.876023679919,0.934848093916967
"917",1,"1",0,"0",94,0,0,"2","1","3","2","2",0,"2",629,2,1,1,0,701.884615384615,341.670673559259,-0.213318323827328
"917",1,"1",0,"0",95,0,0,"2","2","3","2","2",0,"2",485,2,1,0,0,548.765957446809,105.525643445595,-0.604269780924708
"917",1,"1",0,"0",96,0,0,"2","3","1","2","2",0,"2",501,2,1,0,0,519.782608695652,78.8455347973994,-0.238220322100874
"917",1,"1",0,"0",97,0,0,"1","1","2","3","2",0,"2",501,2,2,1,0,700.333333333333,314.045827243725,-0.634726896653318
"917",1,"1",0,"0",98,0,0,"1","2","2","1","2",0,"2",701,2,2,0,0,596.241379310345,242.192759000585,0.432542331661543
"917",1,"1",0,"0",99,0,0,"1","3","1","3","1",0,"1",749,2,2,0,0,520.54054054054,121.25698023312,1.88409326226201
"917",1,"1",0,"0",100,0,0,"2","1","4","1","1",0,"1",709,1,2,1,0,700.673913043478,346.675964897599,0.0240169143510745
"917",1,"1",0,"0",101,0,0,"2","2","4","1","1",0,"1",405,1,2,0,0,540.522727272727,87.8170637220415,-1.54323911013107
"917",1,"1",0,"0",102,0,0,"2","3","4","1","1",0,"1",397,1,2,0,0,534.282608695652,109.876023679919,-1.24943189694934
"917",1,"1",0,"0",103,0,0,"1","1","2","4","2",0,"2",501,1,1,1,0,582.74,146.010037396092,-0.559824526160883
"917",1,"1",0,"0",104,0,0,"1","2","1","4","1",0,"1",573,1,1,0,0,498.711111111111,97.8081661914657,0.759536670419356
"917",1,"1",0,"0",105,0,0,"1","3","3","4","3",0,"3",661,1,1,0,0,535,99.7270694049164,1.26344833706492
"917",1,"1",0,"0",106,0,0,"2","1","3","2","2",0,"2",669,2,1,1,0,701.884615384615,341.670673559259,-0.0962465260540189
"917",1,"1",0,"0",107,0,0,"2","2","2","3","3",0,"3",549,2,1,0,0,548.765957446809,105.525643445595,0.00221787373712729
"917",1,"1",0,"0",108,0,0,"2","3","1","3","3",0,"3",509,2,1,0,0,519.782608695652,78.8455347973994,-0.136756110835686
"917",1,"1",0,"0",109,0,0,"1","1","2","4","2",0,"2",589,1,2,1,0,700.673913043478,346.675964897599,-0.322127647575639
"917",1,"1",0,"0",110,0,0,"1","2","3","4","3",0,"3",653,1,2,0,0,540.522727272727,87.8170637220415,1.28081340869339
"917",1,"1",0,"0",111,0,0,"1","3","1","4","1",0,"1",573,1,2,0,0,534.282608695652,109.876023679919,0.352373429685951
"917",1,"1",0,"0",112,0,0,"2","1","4","1","1",0,"1",621,1,1,1,0,582.74,146.010037396092,0.262036779678436
"917",1,"1",0,"0",113,0,0,"2","2","4","3","3",0,"3",540,1,1,0,0,498.711111111111,97.8081661914657,0.422141529655747
"917",1,"1",0,"0",114,0,0,"2","3","4","3","3",0,"3",605,1,1,0,0,535,99.7270694049164,0.701915742813847
"917",1,"1",0,"0",115,0,0,"1","1","1","3","1",0,"1",997,2,1,1,0,701.884615384615,341.670673559259,0.86374221568712
"917",1,"1",0,"0",116,0,0,"1","2","2","1","2",0,"2",653,2,1,0,0,548.765957446809,105.525643445595,0.98776031256261
"917",1,"1",0,"0",117,0,0,"1","3","3","2","3",0,"3",453,2,1,0,0,519.782608695652,78.8455347973994,-0.847005589691996
"917",1,"1",0,"0",118,0,0,"2","1","2","3","3",0,"3",421,2,2,1,0,700.333333333333,314.045827243725,-0.889466788286756
"917",1,"1",0,"0",119,0,0,"2","2","2","1","1",0,"1",525,2,2,0,0,596.241379310345,242.192759000585,-0.294151565902814
"917",1,"1",0,"0",120,0,0,"2","3","1","2","2",0,"2",405,2,2,0,0,520.54054054054,121.25698023312,-0.952856819610801
"917",1,"2",0,"0",4,0,0,"2","1","2","3","3",0,"3",797,2,1,1,0,701.884615384615,341.670673559259,0.278383226820572
