id,bal,block,x,cond,trial,y,c2,task,cycle,dim1,dim2,cor,error,res,time
966,0,0,0,0,16,0,0,2,1,3,1,1,0,1,1397
966,0,0,0,0,17,0,0,2,2,1,3,3,0,3,853
966,0,0,0,0,18,0,0,2,3,2,1,1,0,1,965
966,0,0,0,0,19,0,0,2,1,1,2,2,0,2,708
966,0,0,0,0,20,0,0,2,2,1,3,3,1,1,581
966,0,0,0,0,21,0,0,2,3,3,2,2,0,2,2477
966,0,0,0,0,22,0,0,2,1,2,1,1,0,1,748
966,0,0,0,0,23,0,0,2,2,3,1,1,0,1,621
966,0,0,0,0,24,0,0,2,3,3,2,2,0,2,1013
966,0,0,0,0,25,0,0,2,1,1,3,3,0,3,1228
966,0,0,0,0,26,0,0,2,2,2,1,1,0,1,1973
966,0,0,0,0,27,0,0,2,3,1,3,3,0,3,1452
966,0,0,0,0,28,0,0,2,1,4,2,2,0,2,861
966,0,0,0,0,29,0,0,2,2,4,1,1,0,1,620
966,0,0,0,0,30,0,0,2,3,4,1,1,0,1,525
966,0,0,0,0,31,0,0,2,1,3,1,1,0,1,701
966,0,0,0,0,32,0,0,2,2,2,1,1,0,1,493
966,0,0,0,0,33,0,0,2,3,2,3,3,0,3,549
966,0,0,0,0,34,0,0,2,1,1,3,3,0,3,493
966,0,0,0,0,35,0,0,2,2,1,2,2,0,2,429
966,0,0,0,0,36,0,0,2,3,2,1,1,0,1,468
966,0,0,0,0,37,0,0,2,1,4,1,1,0,1,669
966,0,0,0,0,38,0,0,2,2,4,1,1,0,1,509
966,0,0,0,0,39,0,0,2,3,4,3,3,0,3,637
966,0,0,0,0,40,0,0,2,1,3,1,1,0,1,1005
966,0,0,0,0,41,0,0,2,2,3,2,2,0,2,508
966,0,0,0,0,42,0,0,2,3,1,2,2,0,2,589
966,0,0,0,0,1,0,0,1,1,2,4,2,0,2,1858
966,0,0,0,0,2,0,0,1,2,2,4,2,0,2,437
966,0,0,0,0,3,0,0,1,3,3,4,3,0,3,716
966,0,0,0,0,4,0,0,2,1,4,3,3,0,3,949
966,0,0,0,0,5,0,0,2,2,4,2,2,0,2,2396
966,0,0,0,0,6,0,0,2,3,4,1,1,0,1,492
966,0,0,0,0,7,0,0,1,1,3,1,3,1,1,621
966,0,0,0,0,8,0,0,1,2,3,2,3,0,3,1693
966,0,0,0,0,9,0,0,1,3,3,2,3,0,3,452
966,0,0,0,0,10,0,0,2,1,4,1,1,0,1,677
966,0,0,0,0,11,0,0,2,2,4,1,1,0,1,468
966,0,0,0,0,12,0,0,2,3,4,3,3,0,3,989
966,0,0,0,0,13,0,0,1,1,3,1,3,0,3,844
966,0,0,0,0,14,0,0,1,2,1,2,1,1,2,885
966,0,0,0,0,15,0,0,1,3,3,2,3,0,3,773
966,0,0,0,0,16,0,0,2,1,4,3,3,0,3,893
966,0,0,0,0,17,0,0,2,2,4,1,1,0,1,421
966,0,0,0,0,18,0,0,2,3,4,1,1,0,1,557
966,0,0,0,0,19,0,0,1,1,3,4,3,0,3,572
966,0,0,0,0,20,0,0,1,2,2,4,2,0,2,613
966,0,0,0,0,21,0,0,1,3,2,4,2,0,2,469
966,0,0,0,0,22,0,0,2,1,2,3,3,0,3,685
966,0,0,0,0,23,0,0,2,2,3,2,2,0,2,1709
966,0,0,0,0,24,0,0,2,3,3,2,2,0,2,1548
966,0,0,0,0,25,0,0,1,1,2,3,2,1,1,4428
966,0,0,0,0,26,0,0,1,2,3,1,3,1,1,773
966,0,0,0,0,27,0,0,1,3,2,1,2,0,2,2253
966,0,0,0,0,28,0,0,2,1,3,2,2,0,2,1389
966,0,0,0,0,29,0,0,2,2,3,2,2,0,2,2205
966,0,0,0,0,30,0,0,2,3,1,3,3,0,3,2860
966,0,0,0,0,31,0,0,1,1,2,4,2,0,2,1269
966,0,0,0,0,32,0,0,1,2,2,4,2,0,2,340
966,0,0,0,0,33,0,0,1,3,2,4,2,0,2,405
966,0,0,0,0,34,0,0,2,1,4,1,1,0,1,893
966,0,0,0,0,35,0,0,2,2,4,3,3,0,3,509
966,0,0,0,0,36,0,0,2,3,4,1,1,0,1,549
966,0,0,0,0,37,0,0,1,1,3,1,3,0,3,677
966,0,0,0,0,38,0,0,1,2,2,3,2,0,2,1445
966,0,0,0,0,39,0,0,1,3,2,3,2,0,2,477
966,0,0,0,0,40,0,0,2,1,3,2,2,0,2,2620
966,0,0,0,0,41,0,0,2,2,3,2,2,0,2,381
966,0,0,0,0,42,0,0,2,3,1,3,3,0,3,597
966,0,1,0,0,1,0,0,1,1,1,4,1,0,1,2987
966,0,1,0,0,2,0,0,1,2,2,4,2,0,2,564
966,0,1,0,0,3,0,0,1,3,3,4,3,0,3,357
966,0,1,0,0,4,0,0,2,1,4,2,2,0,2,885
966,0,1,0,0,5,0,0,2,2,4,2,2,0,2,429
966,0,1,0,0,6,0,0,2,3,4,3,3,0,3,1325
966,0,1,0,0,7,0,0,1,1,3,1,3,0,3,1365
966,0,1,0,0,8,0,0,1,2,2,1,2,0,2,1068
966,0,1,0,0,9,0,0,1,3,3,1,3,0,3,556
966,0,1,0,0,10,0,0,2,1,1,2,2,0,2,693
966,0,1,0,0,11,0,0,2,2,1,2,2,0,2,444
966,0,1,0,0,12,0,0,2,3,2,1,1,0,1,1021
966,0,1,0,0,13,0,0,1,1,3,4,3,0,3,709
966,0,1,0,0,14,0,0,1,2,3,4,3,0,3,692
966,0,1,0,0,15,0,0,1,3,1,4,1,0,1,1981
966,0,1,0,0,16,0,0,2,1,4,3,3,0,3,972
966,0,1,0,0,17,0,0,2,2,4,1,1,0,1,485
966,0,1,0,0,18,0,0,2,3,4,3,3,0,3,637
966,0,1,0,0,19,0,0,1,1,3,2,3,0,3,692
966,0,1,0,0,20,0,0,1,2,2,3,2,0,2,453
966,0,1,0,0,21,0,0,1,3,2,1,2,0,2,429
966,0,1,0,0,22,0,0,2,1,3,1,1,0,1,1741
966,0,1,0,0,23,0,0,2,2,3,2,2,0,2,2876
966,0,1,0,0,24,0,0,2,3,3,1,1,0,1,1020
966,0,1,0,0,25,0,0,1,1,1,4,1,0,1,2364
966,0,1,0,0,26,0,0,1,2,2,4,2,0,2,396
966,0,1,0,0,27,0,0,1,3,3,4,3,0,3,396
966,0,1,0,0,28,0,0,2,1,4,2,2,0,2,981
966,0,1,0,0,29,0,0,2,2,4,1,1,0,1,621
966,0,1,0,0,30,0,0,2,3,4,1,1,0,1,604
966,0,1,0,0,31,0,0,1,1,1,2,1,0,1,1117
966,0,1,0,0,32,0,0,1,2,3,2,3,0,3,765
966,0,1,0,0,33,0,0,1,3,1,2,1,0,1,757
966,0,1,0,0,34,0,0,2,1,3,2,2,0,2,957
966,0,1,0,0,35,0,0,2,2,1,2,2,0,2,421
966,0,1,0,0,36,0,0,2,3,3,1,1,0,1,565
966,0,1,0,0,37,0,0,1,1,2,4,2,1,3,645
966,0,1,0,0,38,0,0,1,2,1,4,1,0,1,3197
966,0,1,0,0,39,0,0,1,3,2,4,2,0,2,716
966,0,1,0,0,40,0,0,2,1,2,3,3,0,3,965
966,0,1,0,0,41,0,0,2,2,1,2,2,0,2,2605
966,0,1,0,0,42,0,0,2,3,3,2,2,1,3,1292
966,0,1,0,0,43,0,0,1,1,1,3,1,0,1,4244
966,0,1,0,0,44,0,0,1,2,2,3,2,0,2,3685
966,0,1,0,0,45,0,0,1,3,2,1,2,0,2,516
966,0,1,0,0,46,0,0,2,1,4,2,2,0,2,717
966,0,1,0,0,47,0,0,2,2,4,1,1,0,1,565
966,0,1,0,0,48,0,0,2,3,4,3,3,0,3,1317
966,0,1,0,0,49,0,0,1,1,1,3,1,0,1,1372
966,0,1,0,0,50,0,0,1,2,1,3,1,0,1,581
966,0,1,0,0,51,0,0,1,3,1,2,1,0,1,493
966,0,1,0,0,52,0,0,2,1,2,3,3,0,3,877
966,0,1,0,0,53,0,0,2,2,2,1,1,0,1,525
966,0,1,0,0,54,0,0,2,3,3,2,2,0,2,540
966,0,1,0,0,55,0,0,1,1,2,4,2,0,2,1189
966,0,1,0,0,56,0,0,1,2,2,4,2,0,2,380
966,0,1,0,0,57,0,0,1,3,1,4,1,0,1,749
966,0,1,0,0,58,0,0,2,1,1,3,3,0,3,1213
966,0,1,0,0,59,0,0,2,2,2,3,3,0,3,620
966,0,1,0,0,60,0,0,2,3,3,2,2,0,2,605
966,0,1,0,0,61,0,0,1,1,1,3,1,0,1,805
966,0,1,0,0,62,0,0,1,2,2,1,2,0,2,501
966,0,1,0,0,63,0,0,1,3,2,1,2,0,2,460
966,0,1,0,0,64,0,0,2,1,3,2,2,1,3,741
966,0,1,0,0,65,0,0,2,2,2,1,1,0,1,4373
966,0,1,0,0,66,0,0,2,3,2,1,1,0,1,524
966,0,1,0,0,67,0,0,1,1,2,3,2,0,2,2845
966,0,1,0,0,68,0,0,1,2,2,3,2,0,2,1164
966,0,1,0,0,69,0,0,1,3,3,1,3,0,3,1141
966,0,1,0,0,70,0,0,2,1,1,3,3,0,3,645
966,0,1,0,0,71,0,0,2,2,2,1,1,0,1,637
966,0,1,0,0,72,0,0,2,3,1,2,2,0,2,1741
966,0,1,0,0,73,0,0,1,1,3,1,3,0,3,589
966,0,1,0,0,74,0,0,1,2,3,2,3,0,3,436
966,0,1,0,0,75,0,0,1,3,3,2,3,0,3,380
966,0,1,0,0,76,0,0,2,1,2,1,1,0,1,773
966,0,1,0,0,77,0,0,2,2,1,3,3,1,2,980
966,0,1,0,0,78,0,0,2,3,3,2,2,0,2,4017
966,0,1,0,0,79,0,0,1,1,1,2,1,0,1,1581
966,0,1,0,0,80,0,0,1,2,1,2,1,0,1,300
966,0,1,0,0,81,0,0,1,3,1,2,1,0,1,453
966,0,1,0,0,82,0,0,2,1,1,3,3,0,3,677
966,0,1,0,0,83,0,0,2,2,1,2,2,0,2,517
966,0,1,0,0,84,0,0,2,3,1,2,2,0,2,541
966,0,1,0,0,85,0,0,1,1,1,4,1,0,1,804
966,0,1,0,0,86,0,0,1,2,3,4,3,0,3,757
966,0,1,0,0,87,0,0,1,3,2,4,2,0,2,597
966,0,1,0,0,88,0,0,2,1,4,3,3,0,3,1060
966,0,1,0,0,89,0,0,2,2,4,2,2,0,2,765
966,0,1,0,0,90,0,0,2,3,4,2,2,0,2,468
966,0,1,0,0,91,0,0,1,1,2,4,2,0,2,4181
966,0,1,0,0,92,0,0,1,2,2,4,2,0,2,348
966,0,1,0,0,93,0,0,1,3,2,4,2,0,2,397
966,0,1,0,0,94,0,0,2,1,3,1,1,0,1,1981
966,0,1,0,0,95,0,0,2,2,1,3,3,0,3,636
966,0,1,0,0,96,0,0,2,3,3,2,2,0,2,3597
966,0,1,0,0,97,0,0,1,1,3,2,3,1,2,621
966,0,1,0,0,98,0,0,1,2,3,2,3,0,3,484
966,0,1,0,0,99,0,0,1,3,3,2,3,0,3,477
966,0,1,0,0,100,0,0,2,1,4,3,3,0,3,1885
966,0,1,0,0,101,0,0,2,2,4,1,1,0,1,660
966,0,1,0,0,102,0,0,2,3,4,1,1,0,1,541
966,0,1,0,0,103,0,0,1,1,1,2,1,0,1,1140
966,0,1,0,0,104,0,0,1,2,1,3,1,1,3,1108
966,0,1,0,0,105,0,0,1,3,2,3,2,0,2,1845
966,0,1,0,0,106,0,0,2,1,4,2,2,0,2,1549
966,0,1,0,0,107,0,0,2,2,4,1,1,0,1,1517
966,0,1,0,0,108,0,0,2,3,4,3,3,0,3,708
966,0,1,0,0,109,0,0,1,1,1,3,1,0,1,3005
966,0,1,0,0,110,0,0,1,2,3,2,3,0,3,564
966,0,1,0,0,111,0,0,1,3,1,3,1,0,1,1165
966,0,1,0,0,112,0,0,2,1,1,2,2,0,2,1973
966,0,1,0,0,113,0,0,2,2,1,2,2,0,2,397
966,0,1,0,0,114,0,0,2,3,1,2,2,0,2,468
966,0,1,0,0,115,0,0,1,1,1,3,1,0,1,7357
966,0,1,0,0,116,0,0,1,2,3,2,3,0,3,604
966,0,1,0,0,117,0,0,1,3,3,2,3,0,3,565
966,0,1,0,0,118,0,0,2,1,2,3,3,0,3,3461
966,0,1,0,0,119,0,0,2,2,2,1,1,0,1,716
966,0,1,0,0,120,0,0,2,3,3,2,2,0,2,1925
966,0,2,0,0,1,0,0,1,1,1,4,1,0,1,1300
966,0,2,0,0,2,0,0,1,2,1,4,1,0,1,397
966,0,2,0,0,3,0,0,1,3,1,4,1,0,1,381
966,0,2,0,0,4,0,0,2,1,1,3,3,0,3,573
966,0,2,0,0,5,0,0,2,2,1,2,2,0,2,581
966,0,2,0,0,6,0,0,2,3,3,2,2,1,3,660
966,0,2,0,0,7,0,0,1,1,1,3,1,0,1,4045
966,0,2,0,0,8,0,0,1,2,2,1,2,0,2,405
966,0,2,0,0,9,0,0,1,3,2,1,2,0,2,532
966,0,2,0,0,10,0,0,2,1,3,1,1,0,1,725
966,0,2,0,0,11,0,0,2,2,1,3,3,0,3,741
966,0,2,0,0,12,0,0,2,3,1,3,3,0,3,461
966,0,2,0,0,13,0,0,1,1,1,4,1,0,1,701
966,0,2,0,0,14,0,0,1,2,2,4,2,0,2,444
966,0,2,0,0,15,0,0,1,3,1,4,1,1,2,469
966,0,2,0,0,16,0,0,2,1,2,1,1,0,1,956
966,0,2,0,0,17,0,0,2,2,2,3,3,0,3,4837
966,0,2,0,0,18,0,0,2,3,3,2,2,0,2,1180
966,0,2,0,0,19,0,0,1,1,2,4,2,0,2,1861
966,0,2,0,0,20,0,0,1,2,2,4,2,0,2,333
966,0,2,0,0,21,0,0,1,3,3,4,3,0,3,516
966,0,2,0,0,22,0,0,2,1,4,2,2,0,2,676
966,0,2,0,0,23,0,0,2,2,4,2,2,0,2,421
966,0,2,0,0,24,0,0,2,3,4,2,2,0,2,477
966,0,2,0,0,25,0,0,1,1,2,4,2,0,2,2085
966,0,2,0,0,26,0,0,1,2,2,4,2,0,2,437
966,0,2,0,0,27,0,0,1,3,3,4,3,0,3,620
966,0,2,0,0,28,0,0,2,1,3,1,1,0,1,1013
966,0,2,0,0,29,0,0,2,2,1,2,2,0,2,9045
966,0,2,0,0,30,0,0,2,3,1,3,3,0,3,756
966,0,2,0,0,31,0,0,1,1,1,2,1,1,2,564
966,0,2,0,0,32,0,0,1,2,2,1,2,0,2,2141
966,0,2,0,0,33,0,0,1,3,2,1,2,0,2,453
966,0,2,0,0,34,0,0,2,1,3,2,2,0,2,1052
966,0,2,0,0,35,0,0,2,2,2,1,1,0,1,2629
966,0,2,0,0,36,0,0,2,3,3,1,1,1,3,1013
966,0,2,0,0,37,0,0,1,1,3,4,3,0,3,989
966,0,2,0,0,38,0,0,1,2,3,4,3,0,3,364
966,0,2,0,0,39,0,0,1,3,3,4,3,0,3,413
966,0,2,0,0,40,0,0,2,1,1,3,3,0,3,589
966,0,2,0,0,41,0,0,2,2,1,3,3,0,3,437
966,0,2,0,0,42,0,0,2,3,3,2,2,0,2,813
966,0,2,0,0,43,0,0,1,1,1,3,1,0,1,1685
966,0,2,0,0,44,0,0,1,2,1,3,1,0,1,420
966,0,2,0,0,45,0,0,1,3,3,2,3,0,3,1053
966,0,2,0,0,46,0,0,2,1,4,1,1,0,1,677
966,0,2,0,0,47,0,0,2,2,4,1,1,0,1,525
966,0,2,0,0,48,0,0,2,3,4,1,1,0,1,564
966,0,2,0,0,49,0,0,1,1,1,4,1,0,1,1269
966,0,2,0,0,50,0,0,1,2,3,4,3,0,3,1205
966,0,2,0,0,51,0,0,1,3,2,4,2,0,2,509
966,0,2,0,0,52,0,0,2,1,4,2,2,0,2,1204
966,0,2,0,0,53,0,0,2,2,4,2,2,0,2,413
966,0,2,0,0,54,0,0,2,3,4,2,2,0,2,461
966,0,2,0,0,55,0,0,1,1,1,4,1,0,1,797
966,0,2,0,0,56,0,0,1,2,3,4,3,0,3,637
966,0,2,0,0,57,0,0,1,3,2,4,2,0,2,453
966,0,2,0,0,58,0,0,2,1,4,1,1,0,1,605
966,0,2,0,0,59,0,0,2,2,4,2,2,0,2,1173
966,0,2,0,0,60,0,0,2,3,4,1,1,0,1,1037
966,0,2,0,0,61,0,0,1,1,3,4,3,0,3,2461
966,0,2,0,0,62,0,0,1,2,2,4,2,0,2,668
966,0,2,0,0,63,0,0,1,3,2,4,2,0,2,501
966,0,2,0,0,64,0,0,2,1,3,2,2,0,2,733
966,0,2,0,0,65,0,0,2,2,2,1,1,0,1,628
966,0,2,0,0,66,0,0,2,3,3,1,1,0,1,1781
966,0,2,0,0,67,0,0,1,1,3,4,3,0,3,700
966,0,2,0,0,68,0,0,1,2,3,4,3,0,3,469
966,0,2,0,0,69,0,0,1,3,3,4,3,0,3,413
966,0,2,0,0,70,0,0,2,1,4,1,1,0,1,2981
966,0,2,0,0,71,0,0,2,2,4,1,1,0,1,373
966,0,2,0,0,72,0,0,2,3,4,2,2,0,2,605
966,0,2,0,0,73,0,0,1,1,2,3,2,0,2,3108
966,0,2,0,0,74,0,0,1,2,3,2,3,0,3,621
966,0,2,0,0,75,0,0,1,3,2,3,2,0,2,518
966,0,2,0,0,76,0,0,2,1,4,1,1,0,1,699
966,0,2,0,0,77,0,0,2,2,4,1,1,0,1,396
966,0,2,0,0,78,0,0,2,3,4,2,2,0,2,2189
966,0,2,0,0,79,0,0,1,1,1,4,1,0,1,1092
966,0,2,0,0,80,0,0,1,2,1,4,1,0,1,429
966,0,2,0,0,81,0,0,1,3,1,4,1,0,1,413
966,0,2,0,0,82,0,0,2,1,4,3,3,0,3,981
966,0,2,0,0,83,0,0,2,2,4,2,2,0,2,1149
966,0,2,0,0,84,0,0,2,3,4,3,3,0,3,676
966,0,2,0,0,85,0,0,1,1,3,4,3,0,3,3117
966,0,2,0,0,86,0,0,1,2,1,4,1,0,1,1524
966,0,2,0,0,87,0,0,1,3,3,4,3,0,3,637
966,0,2,0,0,88,0,0,2,1,4,1,1,0,1,909
966,0,2,0,0,89,0,0,2,2,4,2,2,0,2,1365
966,0,2,0,0,90,0,0,2,3,4,2,2,0,2,508
966,0,2,0,0,91,0,0,1,1,3,4,3,0,3,4869
966,0,2,0,0,92,0,0,1,2,1,4,1,0,1,772
966,0,2,0,0,93,0,0,1,3,1,4,1,0,1,732
966,0,2,0,0,94,0,0,2,1,3,1,1,0,1,1765
966,0,2,0,0,95,0,0,2,2,3,2,2,0,2,2309
966,0,2,0,0,96,0,0,2,3,1,3,3,0,3,1725
966,0,2,0,0,97,0,0,1,1,2,4,2,0,2,853
966,0,2,0,0,98,0,0,1,2,1,4,1,0,1,588
966,0,2,0,0,99,0,0,1,3,1,4,1,0,1,3045
966,0,2,0,0,100,0,0,2,1,4,2,2,0,2,613
966,0,2,0,0,101,0,0,2,2,4,3,3,0,3,508
966,0,2,0,0,102,0,0,2,3,4,1,1,0,1,685
966,0,2,0,0,103,0,0,1,1,1,4,1,0,1,1045
966,0,2,0,0,104,0,0,1,2,3,4,3,0,3,645
966,0,2,0,0,105,0,0,1,3,2,4,2,0,2,453
966,0,2,0,0,106,0,0,2,1,3,1,1,0,1,3109
966,0,2,0,0,107,0,0,2,2,2,1,1,0,1,484
966,0,2,0,0,108,0,0,2,3,3,1,1,0,1,428
966,0,2,0,0,109,0,0,1,1,1,3,1,0,1,837
966,0,2,0,0,110,0,0,1,2,1,3,1,0,1,445
966,0,2,0,0,111,0,0,1,3,3,2,3,0,3,692
966,0,2,0,0,112,0,0,2,1,3,1,1,0,1,557
966,0,2,0,0,113,0,0,2,2,2,3,3,0,3,797
966,0,2,0,0,114,0,0,2,3,1,3,3,0,3,677
966,0,2,0,0,115,0,0,1,1,1,4,1,0,1,1109
966,0,2,0,0,116,0,0,1,2,3,4,3,0,3,1533
966,0,2,0,0,117,0,0,1,3,1,4,1,0,1,549
966,0,2,0,0,118,0,0,2,1,4,2,2,0,2,837
966,0,2,0,0,119,0,0,2,2,4,1,1,0,1,677
966,0,2,0,0,120,0,0,2,3,4,1,1,0,1,669
966,0,3,0,0,1,0,0,1,1,3,2,3,0,3,1876
966,0,3,0,0,2,0,0,1,2,2,1,2,0,2,2372
966,0,3,0,0,3,0,0,1,3,3,1,3,0,3,588
966,0,3,0,0,4,0,0,2,1,2,1,1,0,1,1013
966,0,3,0,0,5,0,0,2,2,3,2,2,0,2,1213
966,0,3,0,0,6,0,0,2,3,1,2,2,0,2,701
966,0,3,0,0,7,0,0,1,1,2,3,2,0,2,2109
966,0,3,0,0,8,0,0,1,2,1,3,1,0,1,621
966,0,3,0,0,9,0,0,1,3,2,3,2,0,2,733
966,0,3,0,0,10,0,0,2,1,1,3,3,0,3,469
966,0,3,0,0,11,0,0,2,2,3,1,1,0,1,677
966,0,3,0,0,12,0,0,2,3,2,3,3,0,3,613
966,0,3,0,0,13,0,0,1,1,2,4,2,0,2,1085
966,0,3,0,0,14,0,0,1,2,2,4,2,0,2,340
966,0,3,0,0,15,0,0,1,3,3,4,3,0,3,597
966,0,3,0,0,16,0,0,2,1,3,2,2,0,2,572
966,0,3,0,0,17,0,0,2,2,2,1,1,0,1,677
966,0,3,0,0,18,0,0,2,3,1,3,3,0,3,1277
966,0,3,0,0,19,0,0,1,1,2,1,2,0,2,3460
966,0,3,0,0,20,0,0,1,2,1,2,1,0,1,1189
966,0,3,0,0,21,0,0,1,3,1,2,1,0,1,573
966,0,3,0,0,22,0,0,2,1,2,1,1,0,1,3085
966,0,3,0,0,23,0,0,2,2,3,1,1,0,1,581
966,0,3,0,0,24,0,0,2,3,2,1,1,0,1,436
966,0,3,0,0,25,0,0,1,1,3,2,3,0,3,1397
966,0,3,0,0,26,0,0,1,2,2,3,2,0,2,1356
966,0,3,0,0,27,0,0,1,3,1,3,1,0,1,661
966,0,3,0,0,28,0,0,2,1,4,3,3,0,3,1989
966,0,3,0,0,29,0,0,2,2,4,3,3,0,3,445
966,0,3,0,0,30,0,0,2,3,4,2,2,0,2,1724
966,0,3,0,0,31,0,0,1,1,3,2,3,1,2,565
966,0,3,0,0,32,0,0,1,2,3,2,3,0,3,716
966,0,3,0,0,33,0,0,1,3,3,2,3,0,3,453
966,0,3,0,0,34,0,0,2,1,1,3,3,0,3,1477
966,0,3,0,0,35,0,0,2,2,1,3,3,0,3,412
966,0,3,0,0,36,0,0,2,3,3,2,2,0,2,668
966,0,3,0,0,37,0,0,1,1,1,4,1,0,1,1093
966,0,3,0,0,38,0,0,1,2,1,4,1,0,1,476
966,0,3,0,0,39,0,0,1,3,1,4,1,0,1,477
966,0,3,0,0,40,0,0,2,1,2,3,3,0,3,1477
966,0,3,0,0,41,0,0,2,2,2,3,3,0,3,413
966,0,3,0,0,42,0,0,2,3,2,3,3,0,3,453
966,0,3,0,0,43,0,0,1,1,1,4,1,0,1,629
966,0,3,0,0,44,0,0,1,2,1,4,1,0,1,509
966,0,3,0,0,45,0,0,1,3,1,4,1,0,1,493
966,0,3,0,0,46,0,0,2,1,4,2,2,0,2,565
966,0,3,0,0,47,0,0,2,2,4,2,2,0,2,349
966,0,3,0,0,48,0,0,2,3,4,1,1,0,1,1053
966,0,3,0,0,49,0,0,1,1,3,2,3,0,3,2053
966,0,3,0,0,50,0,0,1,2,1,3,1,0,1,813
966,0,3,0,0,51,0,0,1,3,1,3,1,0,1,453
966,0,3,0,0,52,0,0,2,1,4,3,3,0,3,452
966,0,3,0,0,53,0,0,2,2,4,1,1,0,1,636
966,0,3,0,0,54,0,0,2,3,4,2,2,0,2,764
966,0,3,0,0,55,0,0,1,1,1,3,1,1,3,1149
966,0,3,0,0,56,0,0,1,2,1,3,1,0,1,501
966,0,3,0,0,57,0,0,1,3,1,2,1,0,1,1917
966,0,3,0,0,58,0,0,2,1,1,2,2,0,2,1172
966,0,3,0,0,59,0,0,2,2,1,3,3,0,3,597
966,0,3,0,0,60,0,0,2,3,1,3,3,0,3,1213
966,0,3,0,0,61,0,0,1,1,1,4,1,0,1,916
966,0,3,0,0,62,0,0,1,2,2,4,2,0,2,549
966,0,3,0,0,63,0,0,1,3,1,4,1,0,1,653
966,0,3,0,0,64,0,0,2,1,1,2,2,0,2,2125
966,0,3,0,0,65,0,0,2,2,3,2,2,0,2,541
966,0,3,0,0,66,0,0,2,3,2,1,1,0,1,693
966,0,3,0,0,67,0,0,1,1,3,1,3,0,3,732
966,0,3,0,0,68,0,0,1,2,3,2,3,0,3,1269
966,0,3,0,0,69,0,0,1,3,2,3,2,0,2,1413
966,0,3,0,0,70,0,0,2,1,4,2,2,0,2,1452
966,0,3,0,0,71,0,0,2,2,4,1,1,0,1,661
966,0,3,0,0,72,0,0,2,3,4,1,1,0,1,517
966,0,3,0,0,73,0,0,1,1,1,4,1,0,1,2316
966,0,3,0,0,74,0,0,1,2,3,4,3,0,3,677
966,0,3,0,0,75,0,0,1,3,2,4,2,0,2,461
966,0,3,0,0,76,0,0,2,1,4,1,1,0,1,765
966,0,3,0,0,77,0,0,2,2,4,1,1,0,1,468
966,0,3,0,0,78,0,0,2,3,4,3,3,0,3,901
966,0,3,0,0,79,0,0,1,1,2,4,2,1,1,2300
966,0,3,0,0,80,0,0,1,2,1,4,1,0,1,3013
966,0,3,0,0,81,0,0,1,3,1,4,1,0,1,541
966,0,3,0,0,82,0,0,2,1,4,1,1,0,1,1172
966,0,3,0,0,83,0,0,2,2,4,2,2,0,2,564
966,0,3,0,0,84,0,0,2,3,4,2,2,0,2,517
966,0,3,0,0,85,0,0,1,1,3,1,3,0,3,1333
966,0,3,0,0,86,0,0,1,2,3,1,3,0,3,661
966,0,3,0,0,87,0,0,1,3,2,3,2,0,2,2372
966,0,3,0,0,88,0,0,2,1,4,1,1,0,1,669
966,0,3,0,0,89,0,0,2,2,4,1,1,0,1,469
966,0,3,0,0,90,0,0,2,3,4,1,1,0,1,453
966,0,3,0,0,91,0,0,1,1,2,4,2,0,2,1285
966,0,3,0,0,92,0,0,1,2,2,4,2,0,2,404
966,0,3,0,0,93,0,0,1,3,1,4,1,0,1,605
966,0,3,0,0,94,0,0,2,1,4,2,2,0,2,692
966,0,3,0,0,95,0,0,2,2,4,1,1,0,1,565
966,0,3,0,0,96,0,0,2,3,4,1,1,0,1,509
966,0,3,0,0,97,0,0,1,1,3,1,3,0,3,997
966,0,3,0,0,98,0,0,1,2,2,1,2,0,2,2765
966,0,3,0,0,99,0,0,1,3,3,1,3,0,3,700
966,0,3,0,0,100,0,0,2,1,4,1,1,0,1,1093
966,0,3,0,0,101,0,0,2,2,4,3,3,0,3,989
966,0,3,0,0,102,0,0,2,3,4,1,1,0,1,3668
966,0,3,0,0,103,0,0,1,1,1,4,1,0,1,1292
966,0,3,0,0,104,0,0,1,2,1,4,1,0,1,397
966,0,3,0,0,105,0,0,1,3,2,4,2,0,2,493
966,0,3,0,0,106,0,0,2,1,4,3,3,0,3,628
966,0,3,0,0,107,0,0,2,2,4,2,2,0,2,877
966,0,3,0,0,108,0,0,2,3,4,2,2,0,2,461
966,0,3,0,0,109,0,0,1,1,1,4,1,0,1,3164
966,0,3,0,0,110,0,0,1,2,2,4,2,0,2,549
966,0,3,0,0,111,0,0,1,3,1,4,1,0,1,637
966,0,3,0,0,112,0,0,2,1,4,3,3,0,3,3333
966,0,3,0,0,113,0,0,2,2,4,2,2,0,2,549
966,0,3,0,0,114,0,0,2,3,4,3,3,0,3,829
966,0,3,0,0,115,0,0,1,1,1,4,1,0,1,3756
966,0,3,0,0,116,0,0,1,2,3,4,3,0,3,717
966,0,3,0,0,117,0,0,1,3,1,4,1,0,1,589
966,0,3,0,0,118,0,0,2,1,1,2,2,0,2,1260
966,0,3,0,0,119,0,0,2,2,3,2,2,0,2,413
966,0,3,0,0,120,0,0,2,3,1,3,3,0,3,581
966,0,4,0,0,1,0,0,1,1,2,4,2,0,2,2634
966,0,4,0,0,2,0,0,1,2,2,4,2,0,2,348
